	item_code	link	Product_Code	Video_ID
885	103692226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/alaskan-icy-bay-ipa/p/103692226	103692226	126840772
886	103691226	https://www.totalwine.com/beer/ale/blonde-ale/alaskan-kolsch/p/103691226	103691226	42563006
887	103691901	https://www.totalwine.com/beer/ale/blonde-ale/alaskan-kolsch/p/103691901	103691901	126840452
888	103692901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/alaskan-icy-bay-ipa/p/103692901	103692901	126840772
889	103691903	https://www.totalwine.com/beer/ale/blonde-ale/alaskan-kolsch/p/103691903	103691903	126840452
890	103926134	https://www.totalwine.com/beer/ale/amber/red-ale/green-flash-hop-head-red-ale/p/103926134	103926134	65594015
891	103692903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/alaskan-icy-bay-ipa/p/103692903	103692903	126840772
892	103927226	https://www.totalwine.com/beer/ale/stout/green-flash-double-stout/p/103927226	103927226	65594251
893	103926226	https://www.totalwine.com/beer/ale/amber/red-ale/green-flash-hop-head-red-ale/p/103926226	103926226	65594015
894	103927901	https://www.totalwine.com/beer/ale/stout/green-flash-double-stout/p/103927901	103927901	65594251
895	103926901	https://www.totalwine.com/beer/ale/amber/red-ale/green-flash-hop-head-red-ale/p/103926901	103926901	65594015
896	103927903	https://www.totalwine.com/beer/ale/stout/green-flash-double-stout/p/103927903	103927903	65594251
897	103926903	https://www.totalwine.com/beer/ale/amber/red-ale/green-flash-hop-head-red-ale/p/103926903	103926903	65594015
898	104109750	https://www.totalwine.com/wine/white-wine/chardonnay/courtney-benham-chardonnay-edna-valley-reserve/p/104109750	104109750	76392461
899	104117750	https://www.totalwine.com/beer/ale/belgian-style-ale/petrus-oud-bruin/p/104117750	104117750	83712514
900	104117817	https://www.totalwine.com/beer/ale/belgian-style-ale/petrus-oud-bruin/p/104117817	104117817	83712514
901	104117900	https://www.totalwine.com/beer/ale/belgian-style-ale/petrus-oud-bruin/p/104117900	104117900	83712514
902	104386121	https://www.totalwine.com/beer/ale/wheat-ale/breckenridge-agave-wheat/p/104386121	104386121	58105047
903	104386126	https://www.totalwine.com/beer/ale/wheat-ale/breckenridge-agave-wheat/p/104386126	104386126	58105047
904	104386903	https://www.totalwine.com/beer/ale/wheat-ale/breckenridge-agave-wheat/p/104386903	104386903	58105047
905	104425750	https://www.totalwine.com/wine/red-wine/pinot-noir/framingham-marlborough-pinot-noir/p/104425750	104425750	81803189
906	104424750	https://www.totalwine.com/wine/white-wine/sauvignon-blanc/framingham-marlborough-sauvignon-blanc/p/104424750	104424750	81803190
907	104519175	https://www.totalwine.com/spirits/rum/silver-rum/largo-bay-silver-rum/p/104519175	104519175	103233554
908	104520050	https://www.totalwine.com/spirits/rum/gold-rum/largo-bay-gold-rum/p/104520050	104520050	103233446
909	104521050	https://www.totalwine.com/spirits/rum/spiced-rum/largo-bay-spiced-rum/p/104521050	104521050	103233444
910	104522175	https://www.totalwine.com/spirits/rum/flavored-rum/largo-bay-coconut-rum/p/104522175	104522175	103233447
911	104519750	https://www.totalwine.com/spirits/rum/silver-rum/largo-bay-silver-rum/p/104519750	104519750	103233554
912	104520175	https://www.totalwine.com/spirits/rum/gold-rum/largo-bay-gold-rum/p/104520175	104520175	103233446
913	104521175	https://www.totalwine.com/spirits/rum/spiced-rum/largo-bay-spiced-rum/p/104521175	104521175	103233444
914	104522750	https://www.totalwine.com/spirits/rum/flavored-rum/largo-bay-coconut-rum/p/104522750	104522750	103233447
915	110906050	https://www.totalwine.com/spirits/rum/silver-rum/largo-bay-silver-rum/p/110906050	110906050	103233554
916	104520750	https://www.totalwine.com/spirits/rum/gold-rum/largo-bay-gold-rum/p/104520750	104520750	103233446
917	104521750	https://www.totalwine.com/spirits/rum/spiced-rum/largo-bay-spiced-rum/p/104521750	104521750	103233444
918	110903050	https://www.totalwine.com/spirits/rum/flavored-rum/largo-bay-coconut-rum/p/110903050	110903050	103233447
919	104830118	https://www.totalwine.com/beer/ale/stout/oskar-blues-ten-fidy/p/104830118	104830118	61032330
920	104957750	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/courtney-benham-cabernet-sauvignon/p/104957750	104957750	76392136
921	104837226	https://www.totalwine.com/beer/ale/stout/deschutes-the-abyss/p/104837226	104837226	80001506
922	104837900	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/deschutes-the-abyss/p/104837900	104837900	80001506
923	104837901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/deschutes-the-abyss/p/104837901	104837901	80001506
924	104837903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/deschutes-the-abyss/p/104837903	104837903	80001506
925	104830903	https://www.totalwine.com/beer/ale/stout/oskar-blues-ten-fidy/p/104830903	104830903	61032330
926	105065126	https://www.totalwine.com/beer/ale/brown-ale/terrapin-hop-karma-brown-ipa/p/105065126	105065126	83698967
927	105079901	https://www.totalwine.com/beer/ale/stout/stone-imperial-russian-stout/p/105079901	105079901	65644148
928	105079903	https://www.totalwine.com/beer/ale/stout/stone-imperial-russian-stout/p/105079903	105079903	65644148
929	105163126	https://www.totalwine.com/beer/ale/amber/red-ale/stone-levitation-ale/p/105163126	105163126	65590266
930	105166126	https://www.totalwine.com/beer/specialty-styles/pumpkin-ale/saranac-pumpkin-ale/p/105166126	105166126	84049031
931	105166127	https://www.totalwine.com/beer/specialty-styles/pumpkin-ale/saranac-pumpkin-ale/p/105166127	105166127	84049031
932	105166832	https://www.totalwine.com/beer/specialty-styles/pumpkin-ale/saranac-pumpkin-ale/p/105166832	105166832	84049031
933	105166901	https://www.totalwine.com/beer/specialty-styles/pumpkin-ale/saranac-pumpkin-ale/p/105166901	105166901	84049031
934	105163901	https://www.totalwine.com/beer/ale/amber/red-ale/stone-levitation-ale/p/105163901	105163901	65590266
935	105166903	https://www.totalwine.com/beer/specialty-styles/pumpkin-ale/saranac-pumpkin-ale/p/105166903	105166903	84049031
936	105163903	https://www.totalwine.com/beer/ale/amber/red-ale/stone-levitation-ale/p/105163903	105163903	65590266
937	105175231	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/sierra-nevada-estate-homegrown-ale/p/105175231	105175231	61283203
938	105181121	https://www.totalwine.com/beer/ale/wheat-ale/shiner-holiday-cheer/p/105181121	105181121	80935216
939	105181122	https://www.totalwine.com/beer/ale/wheat-ale/shiner-holiday-cheer/p/105181122	105181122	80935216
940	105181126	https://www.totalwine.com/beer/ale/wheat-ale/shiner-holiday-cheer/p/105181126	105181126	80935216
941	105650750	https://www.totalwine.com/wine/white-wine/chenin-blanc/bougrier-'v'-vouvray-grande-reserve/p/105650750	105650750	88900220
942	105181127	https://www.totalwine.com/beer/ale/wheat-ale/shiner-holiday-cheer/p/105181127	105181127	80935216
943	105652750	https://www.totalwine.com/beer/specialty-styles/chili-beer/dogfish-head-theobroma/p/105652750	105652750	48445462
944	105189121	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-sculpin-ipa/p/105189121	105189121	63360963
945	105181231	https://www.totalwine.com/beer/ale/wheat-ale/shiner-holiday-cheer/p/105181231	105181231	80935216
946	105181900	https://www.totalwine.com/beer/ale/wheat-ale/shiner-holiday-cheer/p/105181900	105181900	80935216
947	105181901	https://www.totalwine.com/beer/ale/wheat-ale/shiner-holiday-cheer/p/105181901	105181901	80935216
948	105652903	https://www.totalwine.com/beer/specialty-styles/chili-beer/dogfish-head-theobroma/p/105652903	105652903	48445462
949	105181903	https://www.totalwine.com/beer/ale/wheat-ale/shiner-holiday-cheer/p/105181903	105181903	80935216
950	105189126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-sculpin-ipa/p/105189126	105189126	63360963
951	105189226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-sculpin-ipa/p/105189226	105189226	63360963
952	105189901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-sculpin-ipa/p/105189901	105189901	63360963
953	105760126	https://www.totalwine.com/beer/ale/strong-ale/rj-rockers-bell-ringer/p/105760126	105760126	83713800
954	105726126	https://www.totalwine.com/beer/lager/marzen/oktoberfest/gordon-biersch-festbier/p/105726126	105726126	57370312
955	105189903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-sculpin-ipa/p/105189903	105189903	63360963
956	105760901	https://www.totalwine.com/beer/ale/strong-ale/rj-rockers-bell-ringer/p/105760901	105760901	83713800
957	105760903	https://www.totalwine.com/beer/ale/strong-ale/rj-rockers-bell-ringer/p/105760903	105760903	83713800
958	105826750	https://www.totalwine.com/wine/red-wine/dornfelder/dr-heidemanns-dornfelder/p/105826750	105826750	88389047
959	105894750	https://www.totalwine.com/beer/ale/belgian-style-ale/the-bruery-terreux-saison-rue/p/105894750	105894750	53344427
960	105895750	https://www.totalwine.com/beer/ale/belgian-style-ale/the-bruery-midnight-autumn-maple/p/105895750	105895750	53344266
961	105896750	https://www.totalwine.com/beer/ale/belgian-style-ale/the-bruery-trade-winds-tripel/p/105896750	105896750	53344526
962	105898750	https://www.totalwine.com/beer/ale/belgian-style-ale/the-bruery-saison-de-lente/p/105898750	105898750	53344423
963	105896903	https://www.totalwine.com/beer/ale/belgian-style-ale/the-bruery-trade-winds-tripel/p/105896903	105896903	53344526
964	105898903	https://www.totalwine.com/beer/ale/belgian-style-ale/the-bruery-saison-de-lente/p/105898903	105898903	53344423
965	105895903	https://www.totalwine.com/beer/ale/belgian-style-ale/the-bruery-midnight-autumn-maple/p/105895903	105895903	53344266
966	106000126	https://www.totalwine.com/beer/specialty-styles/winter-warmer/widmer-brrr-seasonal-ale/p/106000126	106000126	45308757
967	105911122	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/sierra-nevada-torpedo-extra-ipa/p/105911122	105911122	61283558
968	105911126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/sierra-nevada-torpedo-extra-ipa/p/105911126	105911126	61283558
969	106000127	https://www.totalwine.com/beer/specialty-styles/winter-warmer/widmer-brrr-seasonal-ale/p/106000127	106000127	45308757
970	106000901	https://www.totalwine.com/beer/specialty-styles/winter-warmer/widmer-brrr-seasonal-ale/p/106000901	106000901	45308757
971	106000903	https://www.totalwine.com/beer/specialty-styles/winter-warmer/widmer-brrr-seasonal-ale/p/106000903	106000903	45308757
972	105911127	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/sierra-nevada-torpedo-extra-ipa/p/105911127	105911127	61283558
973	106068226	https://www.totalwine.com/beer/ale/belgian-style-ale/stone-cali-belgique-ipa/p/106068226	106068226	65590265
974	105911162	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/sierra-nevada-torpedo-extra-ipa/p/105911162	105911162	61283558
975	106068901	https://www.totalwine.com/beer/ale/belgian-style-ale/stone-cali-belgique-ipa/p/106068901	106068901	65590265
976	105911231	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/sierra-nevada-torpedo-extra-ipa/p/105911231	105911231	61283558
977	105911901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/sierra-nevada-torpedo-extra-ipa/p/105911901	105911901	61283558
978	100973126	https://www.totalwine.com/beer/ale/brown-ale/abita-pecan-ale/p/100973126	100973126	80940148
979	100973900	https://www.totalwine.com/beer/ale/brown-ale/abita-pecan-ale/p/100973900	100973900	80940148
980	100973901	https://www.totalwine.com/beer/ale/brown-ale/abita-pecan-ale/p/100973901	100973901	80940148
981	106144134	https://www.totalwine.com/beer/ale/strong-ale/stone-sublimely-self-righteous-ale/p/106144134	106144134	65590270
982	106144226	https://www.totalwine.com/beer/ale/strong-ale/stone-sublimely-self-righteous-ale/p/106144226	106144226	65590270
983	106671134	https://www.totalwine.com/beer/ale/wheat-ale/samuel-adams-imperial-white/p/106671134	106671134	64146556
984	106670134	https://www.totalwine.com/beer/ale/stout/samuel-adams-imperial-stout/p/106670134	106670134	64146555
985	106144901	https://www.totalwine.com/beer/ale/strong-ale/stone-sublimely-self-righteous-ale/p/106144901	106144901	65590270
986	106144903	https://www.totalwine.com/beer/ale/strong-ale/stone-sublimely-self-righteous-ale/p/106144903	106144903	65590270
987	106687126	https://www.totalwine.com/beer/specialty-styles/fruit-beer/samuel-adams-blackberry-witbier/p/106687126	106687126	64146191
988	106790126	https://www.totalwine.com/beer/ale/amber/red-ale/odell-90-shilling-ale/p/106790126	106790126	59437596
989	106792126	https://www.totalwine.com/beer/ale/pale-ale/odell-5-barrel-pale-ale/p/106792126	106792126	59437598
990	106793126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/odell-india-pale-ale/p/106793126	106793126	59437597
991	106790127	https://www.totalwine.com/beer/ale/amber/red-ale/odell-90-shilling-ale/p/106790127	106790127	59437596
992	106793900	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/odell-india-pale-ale/p/106793900	106793900	59437597
993	106790900	https://www.totalwine.com/beer/ale/amber/red-ale/odell-90-shilling-ale/p/106790900	106790900	59437596
994	106793901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/odell-india-pale-ale/p/106793901	106793901	59437597
995	106790901	https://www.totalwine.com/beer/ale/amber/red-ale/odell-90-shilling-ale/p/106790901	106790901	59437596
996	106849226	https://www.totalwine.com/beer/ale/barley-wine/alaskan-pilot-series-barley-wine-ale/p/106849226	106849226	42562998
997	106849903	https://www.totalwine.com/beer/ale/barley-wine/alaskan-pilot-series-barley-wine-ale/p/106849903	106849903	42562998
998	137956901	https://www.totalwine.com/beer/ale/barley-wine/alaskan-pilot-series-barley-wine-ale/p/137956901	137956901	42562998
999	106905126	https://www.totalwine.com/beer/specialty-styles/fruit-beer/rj-rockers-son-of-a-peach/p/106905126	106905126	84048891
1000	106905901	https://www.totalwine.com/beer/specialty-styles/fruit-beer/rj-rockers-son-of-a-peach/p/106905901	106905901	84048891
1001	106905903	https://www.totalwine.com/beer/specialty-styles/fruit-beer/rj-rockers-son-of-a-peach/p/106905903	106905903	84048891
1002	106734121	https://www.totalwine.com/beer/lager/czech-pilsner/oskar-blues-mama's-little-yella-pils/p/106734121	106734121	61040090
1003	106734122	https://www.totalwine.com/beer/lager/czech-pilsner/oskar-blues-mama's-little-yella-pils/p/106734122	106734122	61040090
1004	106993126	https://www.totalwine.com/beer/ale/blonde-ale/gordon-biersch-sommerbrau/p/106993126	106993126	57371583
1005	106992126	https://www.totalwine.com/beer/ale/wheat-ale/gordon-biersch-maibock/p/106992126	106992126	57370381
1006	106734219	https://www.totalwine.com/beer/lager/czech-pilsner/oskar-blues-mama's-little-yella-pils/p/106734219	106734219	61040090
1007	106734901	https://www.totalwine.com/beer/lager/czech-pilsner/oskar-blues-mama's-little-yella-pils/p/106734901	106734901	61040090
1008	106734903	https://www.totalwine.com/beer/lager/czech-pilsner/oskar-blues-mama's-little-yella-pils/p/106734903	106734903	61040090
1009	107021750	https://www.totalwine.com/wine/white-wine/chardonnay/biltmore-estate-chardonnay-reserve/p/107021750	107021750	138082371
1010	107045126	https://www.totalwine.com/beer/lager/maibock/helles-bock/abita-andygator/p/107045126	107045126	80940154
1011	107044226	https://www.totalwine.com/beer/ale/belgian-style-ale/abita-abbey-ale/p/107044226	107044226	80940023
1012	107046134	https://www.totalwine.com/beer/ale/belgian-style-ale/allagash-black/p/107046134	107046134	63100309
1013	107045226	https://www.totalwine.com/beer/lager/maibock/helles-bock/abita-andygator/p/107045226	107045226	80940154
1014	107046750	https://www.totalwine.com/beer/ale/belgian-style-ale/allagash-black/p/107046750	107046750	63100309
1015	107045900	https://www.totalwine.com/beer/lager/maibock/helles-bock/abita-andygator/p/107045900	107045900	80940154
1016	107046903	https://www.totalwine.com/beer/ale/belgian-style-ale/allagash-black/p/107046903	107046903	63100309
1017	107241134	https://www.totalwine.com/beer/ale/belgian-style-ale/green-flash-le-freak-ale/p/107241134	107241134	65594126
1018	107240134	https://www.totalwine.com/beer/ale/belgian-style-ale/green-flash-grand-cru-ale/p/107240134	107240134	65594118
1019	107240226	https://www.totalwine.com/beer/ale/belgian-style-ale/green-flash-grand-cru-ale/p/107240226	107240226	65594118
1020	107241226	https://www.totalwine.com/beer/ale/belgian-style-ale/green-flash-le-freak-ale/p/107241226	107241226	65594126
1021	107241901	https://www.totalwine.com/beer/ale/belgian-style-ale/green-flash-le-freak-ale/p/107241901	107241901	65594126
1022	107241903	https://www.totalwine.com/beer/ale/belgian-style-ale/green-flash-le-freak-ale/p/107241903	107241903	65594126
1023	107402126	https://www.totalwine.com/beer/ale/wheat-ale/alaskan-white-ale/p/107402126	107402126	42563009
1024	107409750	https://www.totalwine.com/spirits/tequila/reposado/don-sergio-reposado-tequila/p/107409750	107409750	103233552
1025	107402127	https://www.totalwine.com/beer/ale/wheat-ale/alaskan-white-ale/p/107402127	107402127	42563009
1026	110907050	https://www.totalwine.com/spirits/vodka/vodka/veil-vodka/p/110907050	110907050	NXIVz4Sl8xE
1027	111072175	https://www.totalwine.com/spirits/tequila/reposado/don-sergio-reposado-tequila/p/111072175	111072175	103233552
1028	107402226	https://www.totalwine.com/beer/ale/wheat-ale/alaskan-white-ale/p/107402226	107402226	42563009
1029	107402901	https://www.totalwine.com/beer/ale/wheat-ale/alaskan-white-ale/p/107402901	107402901	42563009
1030	107477375	https://www.totalwine.com/wine/white-wine/chardonnay/angeline-chardonnay-california/p/107477375	107477375	76390202
1031	107402903	https://www.totalwine.com/beer/ale/wheat-ale/alaskan-white-ale/p/107402903	107402903	42563009
1032	107411750	https://www.totalwine.com/spirits/tequila/blanco/silver/don-sergio-blanco-tequila/p/107411750	107411750	103233553
1033	107477750	https://www.totalwine.com/wine/white-wine/chardonnay/angeline-chardonnay-california/p/107477750	107477750	76390202
1034	111071175	https://www.totalwine.com/spirits/tequila/blanco/silver/don-sergio-blanco-tequila/p/111071175	111071175	103233553
1035	107534134	https://www.totalwine.com/beer/ale/wheat-ale/sierra-nevada-kellerweis/p/107534134	107534134	61283297
1036	107534901	https://www.totalwine.com/beer/ale/wheat-ale/sierra-nevada-kellerweis/p/107534901	107534901	61283297
1037	107568121	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/starr-hill-northern-lights/p/107568121	107568121	62647488
1038	107568126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/starr-hill-northern-lights/p/107568126	107568126	62647488
1039	107601126	https://www.totalwine.com/beer/ale/amber/red-ale/coronado-mermaid's-red/p/107601126	107601126	62734106
1040	107603126	https://www.totalwine.com/beer/ale/blonde-ale/coronado-golden/p/107603126	107603126	62734172
1041	107568127	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/starr-hill-northern-lights/p/107568127	107568127	62647488
1042	107568162	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/starr-hill-northern-lights/p/107568162	107568162	62647488
1043	107568901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/starr-hill-northern-lights/p/107568901	107568901	62647488
1044	107601226	https://www.totalwine.com/beer/ale/amber/red-ale/coronado-mermaid's-red/p/107601226	107601226	62734106
1045	107568903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/starr-hill-northern-lights/p/107568903	107568903	62647488
1046	107601901	https://www.totalwine.com/beer/ale/amber/red-ale/coronado-mermaid's-red/p/107601901	107601901	62734106
1047	107601903	https://www.totalwine.com/beer/ale/amber/red-ale/coronado-mermaid's-red/p/107601903	107601903	62734106
1048	107614750	https://www.totalwine.com/wine/red-wine/pinot-noir/biltmore-estate-pinot-noir-reserve/p/107614750	107614750	138082371
1049	107615750	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/biltmore-estate-cabernet-reserve/p/107615750	107615750	138082371
1050	107654750	https://www.totalwine.com/wine/red-wine/pinot-noir/kudos-pinot-noir-willamette/p/107654750	107654750	91555904
1051	107694750	https://www.totalwine.com/beer/ale/belgian-style-ale/petrus-aged-pale/p/107694750	107694750	83712420
1052	107694811	https://www.totalwine.com/beer/ale/belgian-style-ale/petrus-aged-pale/p/107694811	107694811	83712420
1053	107721126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/coronado-islander--ipa/p/107721126	107721126	62734109
1054	107723226	https://www.totalwine.com/beer/ale/strong-ale/coronado-red-devil/p/107723226	107723226	62734103
1055	107719750	https://www.totalwine.com/beer/ale/belgian-style-ale/brugse-zot-ale/p/107719750	107719750	84048339
1056	107719817	https://www.totalwine.com/beer/ale/belgian-style-ale/brugse-zot-ale/p/107719817	107719817	84048339
1057	107670015	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/avenel-cellars-cabernet-napa/p/107670015	107670015	49326792
1058	107671750	https://www.totalwine.com/wine/red-wine/zinfandel/avenel-cellars-zinfandel-dry-creek/p/107671750	107671750	49326795
1059	107721226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/coronado-islander--ipa/p/107721226	107721226	62734109
1060	107748121	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/firestone-walker-union-jack/p/107748121	107748121	61815332
1061	107721903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/coronado-islander--ipa/p/107721903	107721903	62734109
1062	107670030	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/avenel-cellars-cabernet-napa/p/107670030	107670030	49326792
1063	107694900	https://www.totalwine.com/beer/ale/belgian-style-ale/petrus-aged-pale/p/107694900	107694900	83712420
1064	107670750	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/avenel-cellars-cabernet-napa/p/107670750	107670750	49326792
1065	107748126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/firestone-walker-union-jack/p/107748126	107748126	61815332
1066	107748226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/firestone-walker-union-jack/p/107748226	107748226	61815332
1067	107748901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/firestone-walker-union-jack/p/107748901	107748901	61815332
1068	107748903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/firestone-walker-union-jack/p/107748903	107748903	61815332
1069	107851226	https://www.totalwine.com/beer/ale/stout/ballast-point-sea-monster-imperial-stout/p/107851226	107851226	63360964
1070	107850126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-dorado-double-ipa/p/107850126	107850126	64102134
1071	107852226	https://www.totalwine.com/beer/ale/strong-ale/ballast-point-tongue-buckler-imperial-red-ale/p/107852226	107852226	63361061
1072	107853126	https://www.totalwine.com/beer/ale/porter/ballast-point-victory-at-sea-porter-with-coffee-&-vanilla/p/107853126	107853126	64099452
1073	107851901	https://www.totalwine.com/beer/ale/stout/ballast-point-sea-monster-imperial-stout/p/107851901	107851901	63360964
1074	107851903	https://www.totalwine.com/beer/ale/stout/ballast-point-sea-monster-imperial-stout/p/107851903	107851903	63360964
1075	107410750	https://www.totalwine.com/spirits/tequila/anejo/don-sergio-anejo-tequila/p/107410750	107410750	103233555
1076	107850226	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-dorado-double-ipa/p/107850226	107850226	64102134
1077	107850901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-dorado-double-ipa/p/107850901	107850901	64102134
1078	107853226	https://www.totalwine.com/beer/ale/porter/ballast-point-victory-at-sea-porter-with-coffee-&-vanilla/p/107853226	107853226	64099452
1079	107850903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/ballast-point-dorado-double-ipa/p/107850903	107850903	64102134
1080	107853901	https://www.totalwine.com/beer/ale/porter/ballast-point-victory-at-sea-porter-with-coffee-&-vanilla/p/107853901	107853901	64099452
1081	107853903	https://www.totalwine.com/beer/ale/porter/ballast-point-victory-at-sea-porter-with-coffee-&-vanilla/p/107853903	107853903	64099452
1082	107936126	https://www.totalwine.com/beer/ale/wheat-ale/lagunitas-a-little-sumpin-sumpin/p/107936126	107936126	64634101
1083	107803226	https://www.totalwine.com/beer/ale/belgian-style-ale/new-belgium-lips-of-faith-la-folie/p/107803226	107803226	84053945
1084	107803901	https://www.totalwine.com/beer/ale/belgian-style-ale/new-belgium-lips-of-faith-la-folie/p/107803901	107803901	84053945
1085	107969750	https://www.totalwine.com/beer/specialty-styles/specialty-beer/dogfish-head-sah'tea/p/107969750	107969750	48611977
1086	107803903	https://www.totalwine.com/beer/ale/belgian-style-ale/new-belgium-lips-of-faith-la-folie/p/107803903	107803903	84053945
1087	107962126	https://www.totalwine.com/beer/ale/pale-ale/deschutes-red-chair-nwpa/p/107962126	107962126	60265973
1088	107969903	https://www.totalwine.com/beer/specialty-styles/specialty-beer/dogfish-head-sah'tea/p/107969903	107969903	48611977
1089	108009121	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/cigar-city-jai-alai-ipa/p/108009121	108009121	65594361
1090	107962127	https://www.totalwine.com/beer/ale/pale-ale/deschutes-red-chair-nwpa/p/107962127	107962127	60265973
1091	107936901	https://www.totalwine.com/beer/ale/wheat-ale/lagunitas-a-little-sumpin-sumpin/p/107936901	107936901	64634101
1092	108009126	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/cigar-city-jai-alai-ipa/p/108009126	108009126	65594361
1093	107962226	https://www.totalwine.com/beer/ale/pale-ale/deschutes-red-chair-nwpa/p/107962226	107962226	60265973
1094	108009750	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/cigar-city-jai-alai-ipa/p/108009750	108009750	65594361
1095	107962901	https://www.totalwine.com/beer/ale/pale-ale/deschutes-red-chair-nwpa/p/107962901	107962901	60265973
1096	107962903	https://www.totalwine.com/beer/ale/pale-ale/deschutes-red-chair-nwpa/p/107962903	107962903	60265973
1097	108009901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/cigar-city-jai-alai-ipa/p/108009901	108009901	65594361
1098	108009903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/cigar-city-jai-alai-ipa/p/108009903	108009903	65594361
1099	107866750	https://www.totalwine.com/wine/red-wine/pinot-noir/le-colline-pinot-noir/p/107866750	107866750	100748543
1100	108148010	https://www.totalwine.com/spirits/brandy-&-cognac/cognac/hennessy-black/p/108148010	108148010	188167674
1101	108148375	https://www.totalwine.com/spirits/brandy-&-cognac/cognac/hennessy-black/p/108148375	108148375	188167674
1102	108148750	https://www.totalwine.com/spirits/brandy-&-cognac/cognac/hennessy-black/p/108148750	108148750	188167674
1103	108553126	https://www.totalwine.com/beer/lager/marzen/oktoberfest/starr-hill-festie-amber-lager/p/108553126	108553126	62642049
1104	108573750	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/anakena-enco-cabernet/p/108573750	108573750	68081068
1105	108603121	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/21st-amendment-brew-free!-or-die-ipa/p/108603121	108603121	84050571
1106	108603122	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/21st-amendment-brew-free!-or-die-ipa/p/108603122	108603122	84050571
1107	108603901	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/21st-amendment-brew-free!-or-die-ipa/p/108603901	108603901	84050571
1108	108603903	https://www.totalwine.com/beer/ale/ipa-(india-pale-ale)/21st-amendment-brew-free!-or-die-ipa/p/108603903	108603903	84050571
1109	108343015	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/ghost-block-cabernet-single-vineyard/p/108343015	108343015	76383342
1110	108343750	https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/ghost-block-cabernet-single-vineyard/p/108343750	108343750	76383342
1111	108630750	https://www.totalwine.com/beer/ale/wheat-ale/the-bruery-hottenroth-berlinerweis/p/108630750	108630750	53344268
1112	108630903	https://www.totalwine.com/beer/ale/wheat-ale/the-bruery-hottenroth-berlinerweis/p/108630903	108630903	53344268
1113	108949050	https://www.totalwine.com/spirits/vodka/vodka/summum-vodka/p/108949050	108949050	103233300
